"product_id","title","brand","source","rating","reviews","price","extracted_price","old_price","extracted_old_price","climate_pledge_friendly","rating_numeric","reviews_numeric","ram_gb","display_inches","processor_type","graphics","os","is_refurbished","is_gaming","is_2in1","storage_gb","price_category","rating_category","price_per_ram","price_per_storage","value_score","popularity_tier","product_tier","brand_category","is_sponsored","popularity","product_type","brand_tier"
"16612550425","lenovo ideapad 1i 15.6"" fhd touchscreen laptop, with free lifetime microsoft office 2021, intel core i3-1215u, 12gb ram, 512gb ssd, intel uhd graphics, windows 11 pro, cloud gray","Lenovo","Walmart","0.0","0","$429.00",429,"N/A",0,"",0,0,12,15.6,"Intel Core i3","Unknown","Windows 11",FALSE,FALSE,TRUE,512,"Budget (<$500)",NA,35.75,0.837890625,NA,"Very Low (<10)","2-in-1/Convertible","Premium Brand",FALSE,"No Reviews","2-in-1 Convertible","Premium"
"17805124296","hp 2025 15.6"" hd touchscreen laptop, free lifetime microsoft office 2024, intel core i3-1315u (beats i5-1135g7), 32gb ram, 1tb ssd, windows 11 pro, natural silver","HP","Walmart","0.0","0","$740.00",740,"N/A",0,"",0,0,32,15.6,"Intel Core i3","Unknown","Windows 11",FALSE,FALSE,TRUE,1024,"Mid-Range ($500-$1k)",NA,23.125,0.72265625,NA,"Very Low (<10)","2-in-1/Convertible","Premium Brand",FALSE,"No Reviews","2-in-1 Convertible","Premium"
"18080563415","samsung galaxy book4 business laptop, 15.6"" fhd led display, copilot ai pc, intel core 7 150u, long-lasting battery, backlit keyboard, w/mouse","Samsung","Walmart","5.0","1","$709.88",709.88,"N/A",0,"",5,1,NA,15.6,"Intel Other","Unknown","Unknown",FALSE,FALSE,FALSE,NA,"Mid-Range ($500-$1k)","Excellent (4.5-5)",NA,NA,141.976,"Very Low (<10)","Standard","Premium Brand",FALSE,"Few Reviews","Standard Laptop","Premium"
"18839453153","lenovo loq essential  ai-powered student gaming laptop - intel corei5-12450hx - 15.6"" fhd ips display  144hz refresh rate  nvidia geforce rtx 4050  8gb memory  512gb ssd storage  luna grey","Lenovo","Walmart","0.0","0","$604.69",604.69,"N/A",0,"",0,0,8,15.6,"Intel Other","NVIDIA RTX Other","Unknown",FALSE,TRUE,FALSE,512,"Mid-Range ($500-$1k)",NA,75.58625,1.18103515625,NA,"Very Low (<10)","Gaming","Premium Brand",FALSE,"No Reviews","Gaming Laptop","Premium"
"16261005572","lenovo ideapad 1i for business &amp; student, with lifetime office 2021,15.6"" fhd touchscreen, intel core i3-1215u,16gb ram, 512gb ssd, windows 11 pro, webcam, wifi 6,type c, cloud gray","Lenovo","Walmart","0.0","0","$459.79",459.79,"N/A",0,"",0,0,16,15.6,"Intel Core i3","Unknown","Windows 11",FALSE,FALSE,TRUE,512,"Budget (<$500)",NA,28.736875,0.89802734375,NA,"Very Low (<10)","2-in-1/Convertible","Premium Brand",FALSE,"No Reviews","2-in-1 Convertible","Premium"
"13687600113","15.6 high-performance laptop, 3.4 ghz intel n100 processor, 16gb ram, 1tb ssd, windows 11, lightweight student notebook pc computer for work, backlit keyboard, fingerprint, wifi 6 (silver)","Unknown","Walmart","0.0","0","$389.99",389.99,"N/A",0,"",0,0,16,NA,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,1024,"Budget (<$500)",NA,24.374375,0.380849609375,NA,"Very Low (<10)","Standard","Generic/No-name",FALSE,"No Reviews","Budget Laptop","Generic"
"17743262999","acer 2025 laptop | aspire 14 | 14"" 1920x1200 touch ips | intel-8 core ultra 7 258v | 32gb lpddr5 | 1tb ssd | windows 10 home | wi-fi 6e - bt 5.3 - backlit kb - 1080p fhd camera - steel gray","Acer","Walmart","0.0","0","$749.99",749.99,"$1240.99",1240.99,"",0,0,32,14,"Intel Other","Unknown","Windows 10",FALSE,FALSE,FALSE,1024,"Mid-Range ($500-$1k)",NA,23.4371875,0.732412109375,NA,"Very Low (<10)","Workstation","Mid-Tier Brand",FALSE,"No Reviews","Workstation","Mid"
"16451414764","lenovo ideapad slim 3 linux laptop, 15.6"" fhd touchscreen laptop, 8-core amd ryzen 7 5825u, 16gb ram, 2tb ssd, keypad, sd card reader, stylus pen + external portable ssd + usb hub, linux ubuntu os","Lenovo","Walmart","5.0","2","$769.99",769.99,"N/A",0,"",5,2,16,15.6,"AMD Ryzen 7","Unknown","Unknown",FALSE,FALSE,TRUE,2048,"Mid-Range ($500-$1k)","Excellent (4.5-5)",48.124375,0.3759716796875,153.998,"Very Low (<10)","2-in-1/Convertible","Premium Brand",FALSE,"Few Reviews","2-in-1 Convertible","Premium"
"15976657326","hp 2025 laptop | 15-fd000 | 15.6"" 1366 x 768 touch | intel-10 core i5-1235u | intel iris xe graphics | 16gb ddr4 | 1tb ssd | windows 11 home | wi-fi 6e - bt 5.3-720p hd camera - natural silver","HP","Walmart","0.0","0","$539.99",539.99,"N/A",0,"",0,0,16,15.6,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,1024,"Mid-Range ($500-$1k)",NA,33.749375,0.527333984375,NA,"Very Low (<10)","Standard","Premium Brand",FALSE,"No Reviews","Standard Laptop","Premium"
"13716614240","apple 14"" macbook pro with m4 pro chip 14-core cpu / 20-core gpu, 24gb memory, 1tb ssd, silver, 2024","Apple","Walmart","3.7","3","$2162.08",2162.08,"N/A",0,"",3.7,3,24,14,"Intel Other","Unknown","Unknown",FALSE,FALSE,FALSE,1024,"High-End ($1.5k-$3k)","Average (3.5-4.0)",90.0866666666667,2.11140625,584.345945945946,"Very Low (<10)","Standard","Premium Brand",FALSE,"Few Reviews","Premium Laptop","Premium"
"16906252716","lenovo ideapad 1i 15.6"" fhd touchscreen laptop, with free lifetime microsoft office 2021, intel core i3-1215u, 12gb ram, 256gb ssd, intel uhd graphics, windows 11 pro, cloud gray","Lenovo","Walmart","1.0","1","$409.79",409.79,"N/A",0,"",1,1,12,15.6,"Intel Core i3","Unknown","Windows 11",FALSE,FALSE,TRUE,256,"Budget (<$500)","Poor (<3.5)",34.1491666666667,1.6007421875,409.79,"Very Low (<10)","2-in-1/Convertible","Premium Brand",FALSE,"Few Reviews","2-in-1 Convertible","Premium"
"17822817205","hp 2025 15.6"" hd touchscreen laptop, free lifetime microsoft office 2024, intel core i3-1315u (beats i5-1135g7), 40gb ram, 2tb ssd, windows 11 pro, natural silver","HP","Walmart","0.0","0","$820.00",820,"N/A",0,"",0,0,40,15.6,"Intel Core i3","Unknown","Windows 11",FALSE,FALSE,TRUE,2048,"Mid-Range ($500-$1k)",NA,20.5,0.400390625,NA,"Very Low (<10)","2-in-1/Convertible","Premium Brand",FALSE,"No Reviews","2-in-1 Convertible","Premium"
"15941009427","lenovo ideapad 1i for business &amp; student, with lifetime office 2021,15.6"" fhd touchscreen, intel core i3-1215u, 16gb ram, 1tb ssd, windows 11 pro, webcam, wifi 6,type c, cloud gray","Lenovo","Walmart","4.0","1","$483.79",483.79,"N/A",0,"",4,1,16,15.6,"Intel Core i3","Unknown","Windows 11",FALSE,FALSE,TRUE,1024,"Budget (<$500)","Average (3.5-4.0)",30.236875,0.472451171875,120.9475,"Very Low (<10)","2-in-1/Convertible","Premium Brand",FALSE,"Few Reviews","2-in-1 Convertible","Premium"
"323972302","asus vivobook 15.6"" fhd, amd ryzen 3 3250u, 4gb ram, 128g ssd, slate gray, windows 10 home in s mode, f512da-wb31","ASUS","Walmart","4.2","79","$277.89",277.89,"N/A",0,"",4.2,79,4,15.6,"AMD Other","Unknown","Windows 10",FALSE,FALSE,FALSE,NA,"Budget (<$500)","Good (4.0-4.5)",69.4725,NA,66.1642857142857,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Budget Laptop","Premium"
"16528002857","acer nitro v 15.6 fhd ips 165hz gaming laptop, intel core i5-13420h, nvidia geforce rtx 5050 with 8gb gddr7 vram, 16gb ram, 512gb pcie gen 4 ssd, obsidian black","Acer","Walmart","3.9","155","$549.00",549,"$929.00",929,"",3.9,155,16,15.6,"Intel Core i5","NVIDIA RTX Other","Unknown",FALSE,TRUE,FALSE,512,"Mid-Range ($500-$1k)","Average (3.5-4.0)",34.3125,1.072265625,140.769230769231,"Medium (100-999)","Gaming","Mid-Tier Brand",FALSE,"Popular","Gaming Laptop","Mid"
"5328260468","sanptent 16 inch windows 11 pro laptop 16gb ram 512gb ssd with 4 core intel alder lake n95, 1920x1200 fhd ips screen, fingerprint, backlit keyboard, ultra thin and light","SANPTENT","Walmart","3.6","350","$239.99",239.99,"$699.00",699,"",3.6,350,16,16,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,512,"Budget (<$500)","Average (3.5-4.0)",14.999375,0.46873046875,66.6638888888889,"Medium (100-999)","Standard","Other Brand",FALSE,"Popular","Budget Laptop","Other Brand"
"5327171853","sanptent 15.6 windows 11 pro laptop computer, 16gb ram 512gb ssd, intel celeron n5095, fingerprint, backlit keyboard","SANPTENT","Walmart","3.6","449","$229.99",229.99,"$599.00",599,"",3.6,449,16,NA,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,512,"Budget (<$500)","Average (3.5-4.0)",14.374375,0.44919921875,63.8861111111111,"Medium (100-999)","Standard","Other Brand",FALSE,"Popular","Budget Laptop","Other Brand"
"17703807492","lenovo loq 15 gaming laptop - rtx 4060 - amd ryzen 7 8845hs beat i9-13900h - 15.6"" fhd display 144hz - 64gb ram -2tb pcie ssd -backlit keyboard - windows 11 - g-sync - gamer pc creator video editing","Lenovo","Walmart","5.0","8","$1529.99",1529.99,"N/A",0,"",5,8,64,NA,"AMD Ryzen 7","Unknown","Windows 11",FALSE,TRUE,FALSE,2048,"High-End ($1.5k-$3k)","Excellent (4.5-5)",23.90609375,0.7470654296875,305.998,"Very Low (<10)","Gaming","Premium Brand",FALSE,"Few Reviews","Gaming Laptop","Premium"
"16606863895","hp 14"" hd laptop for students &amp; business, intel quad-core, 16gb ram, 64gb emmc, uhd graphics, long battery life, webcam, windows 11 home (s mode)","HP","Walmart","5.0","3","$266.79",266.79,"N/A",0,"",5,3,16,14,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,64,"Budget (<$500)","Excellent (4.5-5)",16.674375,4.16859375,53.358,"Very Low (<10)","Standard","Premium Brand",FALSE,"Few Reviews","Budget Laptop","Premium"
"17488421038","hp 250r g9 business laptop, 15.6"" full hd anti-glare display, intel core i3-1315u, 16gb ram, 512gb ssd, ‎intel uhd graphics, wi-fi 6, win 11 pro, dark ash silver","HP","Walmart","4.3","76","$469.99",469.99,"N/A",0,"",4.3,76,16,NA,"Intel Core i3","Unknown","Windows 11",FALSE,FALSE,FALSE,512,"Budget (<$500)","Good (4.0-4.5)",29.374375,0.91794921875,109.3,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Budget Laptop","Premium"
"15016650262","rnruo 15.6"" laptop computer, 12gb ddr5 256g ssd, intel n95 quad-core up to 3.6ghz, office 2024 fingerprint backlit kb wifi 6 bt5.3, 1080 fhd display for student, business, home office","RNRUO","Walmart","3.1","98","$269.99",269.99,"$356.00",356,"",3.1,98,12,15.6,"Intel Other","Unknown","Unknown",FALSE,FALSE,FALSE,NA,"Budget (<$500)","Poor (<3.5)",22.4991666666667,NA,87.0935483870968,"Low (10-99)","Standard","Budget Chinese",FALSE,"Some Reviews","Budget Laptop","Budget"
"15557968497","rnruo 15.6"" windows 11 laptop, 16gb ddr4 512gb ssd, intel core i5 1240p with 12 core up 4.4ghz, fingerprint backlit kb wifi 6, bt5.2, windows 11 laptop for business, student, light gaming","RNRUO","Walmart","2.8","12","$375.99",375.99,"$698.00",698,"",2.8,12,16,15.6,"Intel Core i5","Unknown","Windows 11",FALSE,TRUE,FALSE,512,"Budget (<$500)","Poor (<3.5)",23.499375,0.73435546875,134.282142857143,"Low (10-99)","Gaming","Budget Chinese",FALSE,"Some Reviews","Gaming Laptop","Budget"
"18622622079","hp omnibook x flip 2-in-1 copilot+ ai laptop, 16"" 3k 2880 x 1800 oled touchscreen, intel 8-core ultra 9 288v, 5mp ir webcam, backlit kb, stylus pen, win11 pro (32gb ddr5 ram | 2tb ssd)","HP","Walmart","0.0","0","$1242.30",1242.3,"N/A",0,"",0,0,32,16,"Intel Other","Unknown","Unknown",FALSE,FALSE,TRUE,2048,"Premium ($1k-$1.5k)",NA,38.821875,0.606591796875,NA,"Very Low (<10)","2-in-1/Convertible","Premium Brand",FALSE,"No Reviews","2-in-1 Convertible","Premium"
"17028662782","msi thin gaming laptop, 15.6"" fhd 144hz, intel i5-13420h, rtx 3050, 16gb ram, 512gb nvme ssd, windows 11 home","MSI","Walmart","0.0","0","$589.49",589.49,"N/A",0,"",0,0,16,15.6,"Intel Other","Unknown","Windows 11",FALSE,TRUE,FALSE,512,"Mid-Range ($500-$1k)",NA,36.843125,1.15134765625,NA,"Very Low (<10)","Gaming","Mid-Tier Brand",FALSE,"No Reviews","Gaming Laptop","Mid"
"5635766238","hp 15.6” touchscreen laptop- intel core 5 120u - 1080p - windows 11 home 12gb ram 512gb ssd","HP","Walmart","4.5","2","$449.99",449.99,"N/A",0,"",4.5,2,12,15.6,"Intel Other","Unknown","Windows 11",FALSE,FALSE,TRUE,512,"Budget (<$500)","Good (4.0-4.5)",37.4991666666667,0.87888671875,99.9977777777778,"Very Low (<10)","2-in-1/Convertible","Premium Brand",FALSE,"Few Reviews","2-in-1 Convertible","Premium"
"13925307658","hp newest 255 g10 professional business laptop, amd ryzen 7 7730u, 15.6"" fhd ips display, 32gb ram, 2tb ssd, hdmi, wi-fi 6, webcam, windows 11 home, black","HP","Walmart","5.0","1","$719.00",719,"$759.00",759,"",5,1,32,15.6,"AMD Ryzen 7","Unknown","Windows 11",FALSE,FALSE,FALSE,2048,"Mid-Range ($500-$1k)","Excellent (4.5-5)",22.46875,0.35107421875,143.8,"Very Low (<10)","Workstation","Premium Brand",FALSE,"Few Reviews","Workstation","Premium"
"17799609190","hp 15.6"" business laptop, fhd touchscreen, intel 10-core i7-1355u, 16gb ram, 1tb ssd, intel iris xe graphics, wi-fi 6, camera, hdmi, copilot, windows 11 pro","HP","Walmart","4.4","7","$899.99",899.99,"$999.99",999.99,"",4.4,7,16,15.6,"Intel Other","Unknown","Windows 11",FALSE,FALSE,TRUE,1024,"Mid-Range ($500-$1k)","Good (4.0-4.5)",56.249375,0.878896484375,204.543181818182,"Very Low (<10)","2-in-1/Convertible","Premium Brand",FALSE,"Few Reviews","2-in-1 Convertible","Premium"
"17464205988","15.6 ips fhd-gaming-laptop, 8 cores amd ryzen 7 6800h 32gb ddr5 ram 2tb ssd (beat i7-12700h, up to 4.7ghz) amd radeon 680m gpu-computer with backlit keyboard fingerprint,2 years warranty,rose gold","Unknown","Walmart","5.0","1","$769.89",769.89,"N/A",0,"",5,1,32,15.6,"AMD Ryzen 7","AMD Radeon","Unknown",FALSE,TRUE,FALSE,2048,"Mid-Range ($500-$1k)","Excellent (4.5-5)",24.0590625,0.3759228515625,153.978,"Very Low (<10)","Gaming","Generic/No-name",FALSE,"Few Reviews","Gaming Laptop","Generic"
"5463806637","hp 17.3"" laptop, intel core i3, 32gb, 1tb hd, 1tb ssd, intel uhd graphics, windows 11 home, silver","HP","Walmart","1.0","1","$618.79",618.79,"N/A",0,"",1,1,32,17.3,"Intel Core i3","Unknown","Windows 11",FALSE,FALSE,FALSE,1024,"Mid-Range ($500-$1k)","Poor (<3.5)",19.3371875,0.604287109375,618.79,"Very Low (<10)","Workstation","Premium Brand",FALSE,"Few Reviews","Workstation","Premium"
"18003616727","lenovo v15 g4 15.6"" fhd laptop, intel core i5-13420h, 40gb ram, 512gb ssd, windows 11 home, black","Lenovo","Walmart","3.5","2","$549.99",549.99,"N/A",0,"",3.5,2,40,15.6,"Intel Core i5","Unknown","Windows 11",FALSE,FALSE,FALSE,512,"Mid-Range ($500-$1k)","Poor (<3.5)",13.74975,1.07419921875,157.14,"Very Low (<10)","Standard","Premium Brand",FALSE,"Few Reviews","Workstation","Premium"
"17534005049","hp laptop on sale clearance 2025 | 15.6"" hd touchscreen laptop | amd ryzen 5 7520u (beat intel core i7-4930k) | 16gb lpddr5 ram | 1tb ssd | wi-fi 6 | windows11 | w/mouse","HP","Walmart","0.0","0","$529.99",529.99,"N/A",0,"",0,0,16,15.6,"Intel Core i7","Unknown","Windows",FALSE,FALSE,TRUE,1024,"Mid-Range ($500-$1k)",NA,33.124375,0.517568359375,NA,"Very Low (<10)","2-in-1/Convertible","Premium Brand",FALSE,"No Reviews","2-in-1 Convertible","Premium"
"5230374211","hp 15 15.6"" full hd business laptop computer, intel 4-core i5-1135g7, 16gb ram, 256gb pcie ssd, iris xe graphic, wi-fi 6, bt 4.2, natural silver, windows 11 home","HP","Walmart","0.0","0","$499.00",499,"N/A",0,"",0,0,16,15.6,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,256,"Budget (<$500)",NA,31.1875,1.94921875,NA,"Very Low (<10)","Standard","Premium Brand",FALSE,"No Reviews","Budget Laptop","Premium"
"140263054","hp pavilion gaming 15.6"" full hd gaming laptop, amd ryzen 7 4800h, 12gb ram, nvidia geforce gtx 1660 ti with max-q design 6 gb, 512gb ssd, windows 10 home, shadow black, 15-ec1046nr","HP","Walmart","0.0","0","$1045.12",1045.12,"N/A",0,"",0,0,12,15.6,"AMD Ryzen 7","NVIDIA GTX Series","Windows 10",FALSE,TRUE,FALSE,512,"Premium ($1k-$1.5k)",NA,87.0933333333333,2.04125,NA,"Very Low (<10)","Gaming","Premium Brand",FALSE,"No Reviews","Gaming Laptop","Premium"
"852618145","chuwi corebook x 14"" laptop 512gb ssd 16gb ddr4,10th gen intel i3-1220p,4k ips display,quad core,windows 11 gaming notebook computer,3.7ghz,wifi 6,2160 x 1440","CHUWI","Walmart","4.4","9","$355.99",355.99,"$429.00",429,"",4.4,9,16,14,"Intel Other","Unknown","Windows 11",FALSE,TRUE,FALSE,512,"Budget (<$500)","Good (4.0-4.5)",22.249375,0.69529296875,80.9068181818182,"Very Low (<10)","Gaming","Budget Chinese",FALSE,"Few Reviews","Gaming Laptop","Budget"
"15125300076","hp 15 15.6"" hd [windows 11 pro] business laptop computer, intel core i5-1235u, 16gb ram, 512gb pcie ssd, iris xe graphic, fast charge, wi-fi, bt 5.3, long battery life, silver","HP","Walmart","3.0","1","$476.79",476.79,"$529.00",529,"",3,1,16,15.6,"Intel Core i5","Unknown","Windows 11",FALSE,FALSE,FALSE,512,"Budget (<$500)","Poor (<3.5)",29.799375,0.93123046875,158.93,"Very Low (<10)","Standard","Premium Brand",FALSE,"Few Reviews","Budget Laptop","Premium"
"5038868511","lenovo ideapad 3i 15.6"" fhd touchscreen business laptop, intel 4-core i5-1135g7, 36gb ram, 1tb pcie ssd, iris xe graphic, wi-fi 6, bt5, hdmi, windows 11 home","Lenovo","Walmart","0.0","0","$629.00",629,"N/A",0,"",0,0,36,15.6,"Intel Other","Unknown","Windows 11",FALSE,FALSE,TRUE,1024,"Mid-Range ($500-$1k)",NA,17.4722222222222,0.6142578125,NA,"Very Low (<10)","2-in-1/Convertible","Premium Brand",FALSE,"No Reviews","2-in-1 Convertible","Premium"
"16831252625","hp 17"" touchscreen business laptop, intel 10-core i7-1355u(up to 5 ghz),32 gb ram, 1 tb ssd, fingerprint reder, hd audio, 720p webcam, wifi 6, bluetooth 5.3, win 11 pro","HP","Walmart","2.0","1","$1059.99",1059.99,"N/A",0,"",2,1,32,17,"Intel Other","Unknown","Windows 11",FALSE,FALSE,TRUE,1024,"Premium ($1k-$1.5k)","Poor (<3.5)",33.1246875,1.035146484375,529.995,"Very Low (<10)","2-in-1/Convertible","Premium Brand",FALSE,"Few Reviews","2-in-1 Convertible","Premium"
"18702600837","pre-owned asus laptop e14, 14"" hd, intel celeron n4000 processor, 4gb ram, 64gb emmc storage, windows 10, microsoft office 365 personal 1-year included, slate gray, l406ma-wh02","ASUS","Walmart","0.0","0","$129.00",129,"N/A",0,"",0,0,4,14,"Intel Other","Unknown","Windows 10",FALSE,FALSE,FALSE,64,"Budget (<$500)",NA,32.25,2.015625,NA,"Very Low (<10)","Standard","Premium Brand",FALSE,"No Reviews","Budget Laptop","Premium"
"16635521699","hp 17 business laptop, 17.3"" hd touchscreen, intel i7-1355u, 64gb ddr4, 2tb ssd, webcam, hdmi, wi-fi 6, windows 11 pro","HP","Walmart","5.0","72","$1269.99",1269.99,"N/A",0,"",5,72,64,17.3,"Intel Other","Unknown","Windows 11",FALSE,FALSE,TRUE,2048,"Premium ($1k-$1.5k)","Excellent (4.5-5)",19.84359375,0.6201123046875,253.998,"Low (10-99)","2-in-1/Convertible","Premium Brand",FALSE,"Some Reviews","2-in-1 Convertible","Premium"
"2448478476","hp 14"" hd [windows 11 pro] business laptop computer, intel quad core i5-1135g7, 12gb ram, 512gb pcie ssd, intel iris xe graphic, hdmi, usb, wi-fi, webcam, silver, w/office accessories","HP","Walmart","0.0","0","$499.00",499,"$559.00",559,"",0,0,12,14,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,512,"Budget (<$500)",NA,41.5833333333333,0.974609375,NA,"Very Low (<10)","Standard","Premium Brand",FALSE,"No Reviews","Budget Laptop","Premium"
"13683653981","hp 15.6 inch hd windows laptop intel processor n200 4gb ram 128gb ufs moonlight blue","HP","Walmart","4.1","2014","$189.00",189,"$269.99",269.99,"",4.1,2014,4,15.6,"Intel Other","Unknown","Windows",FALSE,FALSE,FALSE,128,"Budget (<$500)","Good (4.0-4.5)",47.25,1.4765625,46.0975609756098,"High (1k-9.9k)","Standard","Premium Brand",FALSE,"Very Popular","Budget Laptop","Premium"
"7987319291","hp 14"" hd laptop for students and business,intel celeron n4120, 4gb ram, 64gb emmc, long battery life, uhd graphics, webcam, hdmi, wi-fi,windows 11 home in s mode, snowflake white","HP","Walmart","3.7","1406","$187.98",187.98,"N/A",0,"",3.7,1406,4,14,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,64,"Budget (<$500)","Average (3.5-4.0)",46.995,2.9371875,50.8054054054054,"High (1k-9.9k)","Standard","Premium Brand",FALSE,"Very Popular","Budget Laptop","Premium"
"13542163431","asus vivobook go 15.6” fhd laptop with intel i3-n305, intel uhd graphics, 8gb ram, 256gb ufs, cool silver","ASUS","Walmart","4.3","304","$269.00",269,"$349.99",349.99,"",4.3,304,8,15.6,"Intel Other","Unknown","Unknown",FALSE,FALSE,FALSE,256,"Budget (<$500)","Good (4.0-4.5)",33.625,1.05078125,62.5581395348837,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Budget Laptop","Premium"
"15084704079","hp 15.6 inch windows touch laptop intel core i5-1334u 8gb ram 512gb ssd natural silver","HP","Walmart","4.3","748","$361.58",361.58,"$589.99",589.99,"",4.3,748,8,15.6,"Intel Core i5","Unknown","Windows",FALSE,FALSE,FALSE,512,"Budget (<$500)","Good (4.0-4.5)",45.1975,0.7062109375,84.0883720930233,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Budget Laptop","Premium"
"2587944413","restored asus cx1700cka-ws48f 17.3"" fhd celeron n4500 1.1ghz intel uhd graphics 4gb ram 128gb ssd chrome os mineral grey","ASUS","Walmart","5.0","1","$161.99",161.99,"N/A",0,"",5,1,4,17.3,"Intel Other","Unknown","Chrome OS",TRUE,FALSE,FALSE,128,"Budget (<$500)","Excellent (4.5-5)",40.4975,1.265546875,32.398,"Very Low (<10)","Standard","Premium Brand",FALSE,"Few Reviews","Budget Laptop","Premium"
"18188800903","hp 14"" business &amp; student portable laptop, intel n150 cpu, 16gb ram, 128gb ufs+256gb msd storage, wi-fi 6, copilot ai,windows 11 pro, 1-year microsoft office 365, rose gold","HP","Walmart","3.7","200","$369.99",369.99,"$1599.99",1599.99,"",3.7,200,16,14,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,128,"Budget (<$500)","Average (3.5-4.0)",23.124375,2.890546875,99.9972972972973,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Budget Laptop","Premium"
"17453658486","hp 14 inch laptop ultra thin, microsoft office 365 included, intel processor, 16gb ram, 512gb pcie ssd, hdmi, usb-c, windows 11 s, pure white","HP","Walmart","3.0","1","$299.79",299.79,"N/A",0,"",3,1,16,14,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,512,"Budget (<$500)","Poor (<3.5)",18.736875,0.58552734375,99.93,"Very Low (<10)","Standard","Premium Brand",FALSE,"Few Reviews","Budget Laptop","Premium"
"14436208483","hp 15.6 touchscreen laptop for business, core i3-1215u, 64gb ram, 2 tb ssd, suitable for college students, micro-edge, anti-glare, ms office pro lifetime license, windows 11 pro","HP","Walmart","3.1","10","$889.00",889,"N/A",0,"",3.1,10,64,NA,"Intel Other","Unknown","Windows 11",FALSE,FALSE,TRUE,2048,"Mid-Range ($500-$1k)","Poor (<3.5)",13.890625,0.43408203125,286.774193548387,"Low (10-99)","2-in-1/Convertible","Premium Brand",FALSE,"Some Reviews","2-in-1 Convertible","Premium"
"17257369613","hp laptop 14"", microsoft office 365(one year), intel quad-core n150 processor, 16gb memory, 256gb storage(128gb emmc+128gb sd card), webcam, hdmi, wifi, usb-a&amp;c, fast charge, win 11 s","HP","Walmart","1.0","3","$295.99",295.99,"N/A",0,"",1,3,16,NA,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,128,"Budget (<$500)","Poor (<3.5)",18.499375,2.312421875,295.99,"Very Low (<10)","Standard","Premium Brand",FALSE,"Few Reviews","Budget Laptop","Premium"
"16984971942","hp 14"" hd student business laptop, intel quad-core n150, 16gb ram, 128gb ufs, 1 year office 365, slim design, webcam, hdmi, bluetooth, wifi, win 11 s, honey lavender","HP","Walmart","5.0","5","$269.90",269.9,"N/A",0,"",5,5,16,14,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,128,"Budget (<$500)","Excellent (4.5-5)",16.86875,2.10859375,53.98,"Very Low (<10)","Standard","Premium Brand",FALSE,"Few Reviews","Budget Laptop","Premium"
"17364865892","portable mini 10.1inch education laptop computer, windows11 netbook, intel celeron n4000 cpu 8gb ram 250gb ssd hd ips screen, laptop computer for learning, office work","Unknown","Walmart","3.0","2","$199.99",199.99,"N/A",0,"",3,2,8,10.1,"Intel Other","Unknown","Windows",FALSE,FALSE,FALSE,250,"Budget (<$500)","Poor (<3.5)",24.99875,0.79996,66.6633333333333,"Very Low (<10)","Standard","Generic/No-name",FALSE,"Few Reviews","Budget Laptop","Generic"
"16635024068","restored windows 11 laptop pc dell latitude 3190 11.6"" intel core celeron n4120 (1.1 ghz) 4gb ram 128gb ssd (refurbished)","Dell","Walmart","4.2","5","$138.00",138,"N/A",0,"",4.2,5,4,11.6,"Intel Other","Unknown","Windows 11",TRUE,FALSE,FALSE,128,"Budget (<$500)","Good (4.0-4.5)",34.5,1.078125,32.8571428571429,"Very Low (<10)","Standard","Premium Brand",FALSE,"Few Reviews","Budget Laptop","Premium"
"16293801872","hp 14"" student business laptop computer - microsoft office lifetime &amp; windows 11 pro  16gb ram  128gb ufs &amp; 256gb extend micro sd  intel 4-core processor  hd display (green)","HP","Walmart","3.4","7","$322.79",322.79,"N/A",0,"",3.4,7,16,14,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,128,"Budget (<$500)","Poor (<3.5)",20.174375,2.521796875,94.9382352941177,"Very Low (<10)","Standard","Premium Brand",FALSE,"Few Reviews","Budget Laptop","Premium"
