combined_id,source,product_id,position,sponsored,brand_final,title,rating,reviews,price,extracted_price,old_price,extracted_old_price,delivery,free_shipping,in_stock,seller,climate_pledge_friendly,search_query,page_fetched
Walmart_5374322734,Walmart,5374322734,N/A,,Lenovo,"LENOVO ThinkPad E16 Gen 1 Business Laptop, 16"" FHD+ Display, AMD Ryzen5 7530U, 24GB RAM, 512GB SSD, FP Reader, Backlit KB, RJ-45, HDMI, Wi-Fi 6, Windows 11 Pro",4.5,30,$689.00,689.0,N/A,0.0,,True,True,N/A,,Lenovo ThinkPad,1
Walmart_7418252010,Walmart,7418252010,N/A,,Lenovo,"Lenovo ThinkPad 16"" Laptop, AMD Ryzen 5 7535U, 256GB SSD, Windows 11 Pro, 21M5000GUS",5.0,1,$669.99,669.99,N/A,0.0,,True,True,N/A,,Lenovo ThinkPad,2
Walmart_9035013765,Walmart,9035013765,N/A,,Lenovo,"Pre-Owned Lenovo ThinkPad 11e Chromebook Laptop Computer, 11.6in High Definition Display, Intel Quad-Quad Processor, 4GB RAM, 16GB Solid State Drive, Chrome OS, WiFi",5.0,1,$48.00,48.0,N/A,0.0,,True,True,N/A,,Lenovo ThinkPad,2
Walmart_490393322,Walmart,490393322,N/A,,Lenovo,"Restored Lenovo ThinkPad 11e Chromebook 11.6-Inch 4GB RAM, 16GB HDD, Intel Celeron N2930 (Non-Retail Packaging)- (Refurbished)",4.0,4,$75.00,75.0,N/A,0.0,,True,True,N/A,,Lenovo ThinkPad,2
Walmart_6860150983,Walmart,6860150983,N/A,,Lenovo,"Lenovo ThinkPad 14"" Touchscreen Laptop, AMD Ryzen 7 7735U, 512GB SSD, Windows 11 Pro, 21M3000QUS",0.0,0,$964.69,964.69,N/A,0.0,,True,True,N/A,,Lenovo ThinkPad,2
Walmart_447089647,Walmart,447089647,N/A,,Lenovo,"Lenovo ThinkPad T14 14"" FHD Laptop, Intel Core i5-10210U, 8GB RAM, 256GB HDD, Windows 10 Pro, Black, 20S00032US",4.6,348,$699.99,699.99,N/A,0.0,,True,True,N/A,,Lenovo ThinkPad,2
Walmart_6920467337,Walmart,6920467337,N/A,,Lenovo,"Lenovo ThinkPad 16"" Laptop, AMD Ryzen 5 7535U, 256GB SSD, Windows 11 Pro, 21M5000HUS",5.0,1,$626.60,626.6,N/A,0.0,,True,True,N/A,,Lenovo ThinkPad,2
Walmart_18656507689,Walmart,18656507689,N/A,,Lenovo,"Pre-Owned Lenovo ThinkPad X1 Carbon Gen 9 14"" - 32GB RAM - 512GB SSD - Notebook - Full HD - 1920 x 1200 - Intel Core i7 11th Gen i7-1185G7 Quad-core (4 Core) 3GHz - Black",0.0,0,$497.00,497.0,N/A,0.0,,True,True,N/A,,Lenovo ThinkPad,3
Walmart_47935629,Walmart,47935629,N/A,,Lenovo,"Restored Lenovo 15.6"" ThinkPad T530 Laptop PC with Intel Core i5-3320M Processor, 16GB Memory, 256GB Solid State Drive and Windows 10 Pro (Refurbished)",4.0,5,$199.99,199.99,N/A,0.0,,True,True,N/A,,Lenovo ThinkPad,3
Walmart_17288502185,Walmart,17288502185,N/A,,Lenovo,"Lenovo ThinkPad P16s Gen 4 21QR001QUS 16"" Copilot+ PC Mobile Workstation - AMD Ryzen AI 7 PRO 350 - 32GB - 512GB SSD - Windows 11 Pro - AMD Radeon 860M Graphics -Webcam - IEEE 802.11be",0.0,0,$1709.00,1709.0,N/A,0.0,,True,True,N/A,,Lenovo ThinkPad,3
Walmart_15222806466,Walmart,15222806466,N/A,,Lenovo,"Lenovo ThinkPad E16 Gen 2 Business Laptop 16.0in IPS FHD Display (Intel Core Ultra 7 155U, 8GB DDR5, 256GB M.2 PCIe SSD, Intel Graphics, Backlit KB, Fingerprint, Thunderbolt 4, WiFi 6, Win 11 Pro)",0.0,0,$906.24,906.24,N/A,0.0,,True,True,N/A,,Lenovo ThinkPad,3
Walmart_833328467,Walmart,833328467,N/A,,Lenovo,"Restored Lenovo ThinkPad T470 Laptop, 14.0"" FHD IPS 250 nits, i5-6300U, HD Graphics 520, 8GB, 256GB SSD, Win 10 Pro (Refurbished)",2.0,2,$189.99,189.99,N/A,0.0,,True,True,N/A,,Lenovo ThinkPad,3
Walmart_15191408052,Walmart,15191408052,N/A,,Lenovo,"Lenovo ThinkPad E16 Gen 2 Business Laptop 16.0in IPS FHD Display (Intel Core Ultra 7 155U, 32GB DDR5, 1TB PCIe SSD, Intel Graphics, Backlit KB, Fingerprint, Thunderbolt 4, WiFi 6, Win 11 Pro)",0.0,0,$1139.99,1139.99,N/A,0.0,,True,True,N/A,,Lenovo ThinkPad,3
Walmart_13567365941,Walmart,13567365941,N/A,,ASUS,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16 WUXDA 165Hz/3ms AMD Ryzen 9 9955HX, NVIDIA GeForce RTX 5060 8GB VRAM 16GB DDR5-5600 RAM 1TB PCIe Gen 4 SSD Eclipse Gray",4.5,171,$1399.00,1399.0,$1599.99,1599.99,,True,True,N/A,,ASUS ROG,1
Walmart_17398308268,Walmart,17398308268,N/A,,ASUS,"ASUS ROG Xbox Ally  7 1080p 120Hz Touchscreen Gaming Handheld, 3-month Xbox Game Pass Premium included, AMD Ryzen Z2 A, 16GB RAM, 512GB SSD, White",4.0,191,$489.00,489.0,$599.99,599.99,,True,True,N/A,,ASUS ROG,1
Walmart_13544711185,Walmart,13544711185,N/A,,ASUS,"ASUS ROG Strix G18 (2025) Gaming Laptop, 18 WQXDA 240Hz AMD Ryzen 9 9955HX, NVIDIA GeForce RTX 5070 8GB VRAM 32GB DDR5-5600 RAM 1TB PCIe Gen 4 SSD Eclipse Gray",4.5,108,$1799.00,1799.0,$2099.99,2099.99,,True,True,N/A,,ASUS ROG,1
Walmart_18181055301,Walmart,18181055301,N/A,,ASUS,ASUS ROG Xbox Ally X 120Hz Gaming Handheld 1TB Storage 24GB RAM - AMD Ryzen AI Z2,0.0,0,$1999.99,1999.99,N/A,0.0,,True,True,N/A,,ASUS ROG,1
Walmart_2103957626,Walmart,2103957626,N/A,,ASUS,"ASUS ROG Strix G17 (2023) 17.3 QHD 240Hz Gaming Laptop, AMD Ryzen 9-7845HX, NVIDIA GeForce RTX 4060, 16GB DDR5 RAM, 1TB SSD, Windows 11, G713PV-WS94",4.5,470,$1249.00,1249.0,$1499.00,1499.0,,True,True,N/A,,ASUS ROG,1
Walmart_16796013447,Walmart,16796013447,N/A,,ASUS,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16 ROG Nebula Display 16:10 2.5K, RTX 5060, Core Ultra 9 275HX, 16GB DDR5 1TB SSD, Win 11 Home, G615LM-DS94",5.0,1,$1499.00,1499.0,$1899.00,1899.0,,True,True,N/A,,ASUS ROG,1
Walmart_17358264819,Walmart,17358264819,N/A,,ASUS,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16 16:10 FHD+ 165Hz/3ms, NVIDIA GeForce RTX 5070, AMD Ryzen 9 8940HX Processor, 16GB DDR5-5600, 1TB PCIe Gen 4 SSD, Wi-Fi 6E, Windows 11 Home, G614PP-WH94",5.0,1,$1299.00,1299.0,$1749.99,1749.99,,True,True,N/A,,ASUS ROG,1
Walmart_528827794,Walmart,528827794,N/A,,ASUS,"ASUS - ROG Strix G15 15.6"" Gaming Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce GTX 1650 Ti - 512GB SSD - Electro Punk",4.2,37,$899.99,899.99,N/A,0.0,,True,True,N/A,,ASUS ROG,1
Walmart_5136011874,Walmart,5136011874,N/A,,ASUS,ASUS ROG Strix G16 16 inch QHD Nebula 240Hz Gaming Laptop Intel Core i9-13980HX NVIDIA GeForce RTX 4070 - 16GB DDR5 1TB SSD Eclipse Gray (2023),4.6,82,$2374.99,2374.99,N/A,0.0,,True,True,N/A,,ASUS ROG,1
Walmart_18727421690,Walmart,18727421690,N/A,,ASUS,"Restored ASUS ROG Ally 7"" 120Hz FHD Touch AMD Ryzen Z1 3.2 GHz 16GB 512GB SSD AMD Radeon Windows 11 Home Gaming Console, White - RC71L-ALLY-.Z1_512 (Refurbished)",0.0,0,$423.00,423.0,$449.99,449.99,,True,True,N/A,,ASUS ROG,1
Walmart_711991429,Walmart,711991429,N/A,,ASUS,"Asus ROG Strix G17 17.3"" Full HD Gaming Laptop, AMD Ryzen 7 6800H, 512GB SSD, Windows 11 Home, G713RC-RS73",4.2,40,$1269.99,1269.99,N/A,0.0,,True,True,N/A,,ASUS ROG,2
Walmart_15686555186,Walmart,15686555186,N/A,,ASUS,"ASUS ROG G700 (2025) Gaming Desktop, NVIDIA GeForce RTX 5070 Intel Ultra 7 265F, 16GB RAM 1TB SSD, Windows 11 Home, Black, G700TF-DS774",0.0,0,$2305.68,2305.68,N/A,0.0,,True,True,N/A,,ASUS ROG,2
Walmart_681061655,Walmart,681061655,N/A,,ASUS,"Asus ROG Zephyrus Duo 15 SE 15.6"" Full HD Gaming Laptop, AMD Ryzen 7 5800H, 16GB RAM, NVIDIA GeForce RTX 3060 6 GB, 256GB SSD, Windows 10 Home, Off Black, GX551QM-ES76",4.8,20,$2499.99,2499.99,N/A,0.0,,True,True,N/A,,ASUS ROG,2
Walmart_15431419760,Walmart,15431419760,N/A,,ASUS,"ASUS ROG Strix SCAR 18 (2025) Gaming Laptop, 18 ROG Nebula HDR 2.5K 240Hz, NVIDIA RTX 5080, Intel Ultra 9 275HX, 32GB, 2TB SSD,  Windows 11 Pro",4.4,27,$3399.00,3399.0,N/A,0.0,,True,True,N/A,,ASUS ROG,2
Walmart_924301013,Walmart,924301013,N/A,,ASUS,ASUS ROG Strix G17 G713IM-UB74 17.3 Gaming Laptop,0.0,0,$979.99,979.99,N/A,0.0,,True,True,N/A,,ASUS ROG,2
Walmart_5414639287,Walmart,5414639287,N/A,,ASUS,"Asus ROG NUC, Intel Core 185H, NVIDIA GeForce RTX 4070, 64GB RAM, Windows 11 Home",1.0,1,$1912.90,1912.9,N/A,0.0,,False,True,N/A,,ASUS ROG,2
Walmart_18194821508,Walmart,18194821508,N/A,,ASUS,"ASUS ROG XBOX Ally 7"" Touchscreen 1080p FHD 120Hz Gaming Handheld AMD Ryzen Z2 A 16GB RAM 512GB SSD White + Microsoft Xbox Wireless Controller Robot White",3.2,5,$799.99,799.99,N/A,0.0,,True,True,N/A,,ASUS ROG,2
Walmart_15496004207,Walmart,15496004207,N/A,,ASUS,"Asus ROG Zephyrus G16 GU605 GU605CX-XS98 16"" Gaming Notebook - 2.5K - Intel Core Ultra 9 285H - 64 GB - 2 TB SSD",4.5,2,$4599.00,4599.0,$5582.18,5582.18,,True,True,N/A,,ASUS ROG,2
Walmart_17050917303,Walmart,17050917303,N/A,,ASUS,"ASUS ROG Strix G16 (2025) 16"" WUXGA 165H NVIDIA RTX 5050 Intel Core i5-13450HX AI Gaming Laptop, 16GB RAM 1TB SSD Windows 11 Home Eclipse Gray",5.0,1,$1099.00,1099.0,N/A,0.0,,True,True,N/A,,ASUS ROG,2
Walmart_5083418459,Walmart,5083418459,N/A,,ASUS,Asus ROG Strix G15DS Gaming Desktop in Star Black - G15DS-DH774,3.7,3,$1811.32,1811.32,N/A,0.0,,True,True,N/A,,ASUS ROG,2
Walmart_16837452021,Walmart,16837452021,N/A,,ASUS,"ASUS ROG Strix SCAR AI Gaming Laptop 18in 240Hz Mini LED WQXGA Display (Intel Ultra 9- 275HX, NVIDIA GeForce RTX 5080 16GB, 64GB DDR5, Win 11 Pro) w/Microsoft 365 Personal , DKZ USB Port Expander",0.0,0,$5056.24,5056.24,N/A,0.0,,True,True,N/A,,ASUS ROG,3
Walmart_2664789558,Walmart,2664789558,N/A,,ASUS,"ASUS ROG Strix Scar 15 G533 15.6"" WQHD 240Hz Gaming Laptop, Intel Core i9-12900H 2.5GHz, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 3070 Ti 8GB, Windows 11 Pro",0.0,0,$2244.99,2244.99,N/A,0.0,,True,True,N/A,,ASUS ROG,3
Walmart_17296457139,Walmart,17296457139,N/A,,ASUS,"Asus ROG Strix G18 G814 Premium Gaming Laptop 18"" 2.5k (2560x1600) 240Hz (100% DCI-P3, 3ms) AMD 16-core Ryzen 9 9955HX 32GB DDR5 2TB SSD GeForce RTX 5070 RGB Backlit WiFi6E Win11",0.0,0,$2989.00,2989.0,N/A,0.0,,True,True,N/A,,ASUS ROG,3
Walmart_16264102607,Walmart,16264102607,N/A,,N/A,"16"" R9-9955X 32G 1T Win11H",0.0,0,$1914.00,1914.0,$2199.99,2199.99,,True,True,N/A,,ASUS ROG,3
Walmart_16837402409,Walmart,16837402409,N/A,,ASUS,"ASUS ROG Strix SCAR AI Gaming Laptop 18in 240Hz Mini LED WQXGA Display (Intel Ultra 9- 275HX, NVIDIA GeForce RTX 5080 16GB, 32GB DDR5, Win 11 Pro) w/Microsoft 365 Personal , DKZ USB Port Expander",0.0,0,$5084.99,5084.99,N/A,0.0,,True,True,N/A,,ASUS ROG,3
Walmart_17401119994,Walmart,17401119994,N/A,,ASUS,"ASUS ROG Strix AI Gaming Laptop 16.0in 165Hz IPS WUXGA Display (AMD Ryzen 9 8940HX, NVIDIA GeForce RTX 5070 Ti 12GB, 64GB DDR5, Win 11 Home) w/Microsoft 365 Personal , DKZ USB Port Expander",0.0,0,$3599.99,3599.99,N/A,0.0,,True,True,N/A,,ASUS ROG,3
Walmart_17452605190,Walmart,17452605190,N/A,,ASUS,"ASUS ROG Strix AI Gaming Laptop 16.0in 165Hz IPS WUXGA Display (AMD Ryzen 9 8940HX, NVIDIA GeForce RTX 5070 Ti 12GB, 32GB DDR5, Win 11 Home) w/Microsoft 365 Personal , DKZ USB Port Expander",0.0,0,$2574.99,2574.99,N/A,0.0,,True,True,N/A,,ASUS ROG,3
Walmart_17432653091,Walmart,17432653091,N/A,,ASUS,"ASUS ROG Strix AI Gaming Laptop 16.0in 165Hz IPS WUXGA Display (AMD Ryzen 9 8940HX, NVIDIA GeForce RTX 5070 Ti 12GB, 64GB DDR5, Win 11 Pro) w/Microsoft 365 Personal , DKZ USB Port Expander",0.0,0,$3606.24,3606.24,N/A,0.0,,True,True,N/A,,ASUS ROG,3
Walmart_17405351487,Walmart,17405351487,N/A,,ASUS,"ASUS ROG Strix AI Gaming Laptop 16.0in 165Hz IPS WUXGA Display (AMD Ryzen 9 8940HX, NVIDIA GeForce RTX 5070 Ti 12GB, 32GB DDR5, Win 11 Pro) w/Microsoft 365 Personal , DKZ USB Port Expander",0.0,0,$2606.24,2606.24,N/A,0.0,,True,True,N/A,,ASUS ROG,3
Walmart_2550306915,Walmart,2550306915,N/A,,ASUS,"Asus ROG Strix G17 17.3"" Gaming Laptop, AMD Ryzen 9 7945HX, NVIDIA GeForce RTX 4070 8 GB, 1TB SSD, Windows 11 Home, G713PI-DS94",4.2,12,$2499.99,2499.99,N/A,0.0,,True,True,N/A,,ASUS ROG,3
Walmart_16462216617,Walmart,16462216617,N/A,,Acer,"Acer Aspire Go 15.6"" FHD IPS Touch Screen Laptop, AMD Ryzen 5-7520U, 8GB RAM, 512GB SSD, Pure Silver, New",4.2,311,$269.00,269.0,$449.00,449.0,,True,True,N/A,,Acer Aspire,1
Walmart_8233259752,Walmart,8233259752,N/A,,Acer,"Restored Premium Acer Aspire 3 -15.6"" Touchscreen Laptop AMD Ryzen 5 7520U 2.8GHz 16GB 1TB W11H",3.8,94,$286.99,286.99,$417.98,417.98,,True,True,N/A,,Acer Aspire,1
Walmart_17550966130,Walmart,17550966130,N/A,,Acer,"Acer Aspire 16 AI A16-11MT-X8A9 Copilot+ PC, 16"" WUXGA (1920 x 1200) 120Hz IPS Touch Screen, Snapdragon X, 16GB RAM, 512GB SSD, Steel Gray",4.8,22,$449.00,449.0,$699.00,699.0,,True,True,N/A,,Acer Aspire,1
Walmart_5378302597,Walmart,5378302597,N/A,,Acer,"Restored Premium Acer Aspire 3 15.6"" Laptop Intel Core i3-N305 1.80GHz 8GB RAM 128GB SSD W11H (Refurbished)",4.3,9,$205.99,205.99,$329.99,329.99,,True,True,N/A,,Acer Aspire,1
Walmart_5717093253,Walmart,5717093253,N/A,,Acer,"Acer Aspire Go 15 - 15.6"" Notebook - Full HD - Intel Core i3 i3-N305 - 8 GB - 128 GB Flash Memory - English Keyboard - Silver - AG15-31P AG15-31P-3947",4.3,23,$314.00,314.0,N/A,0.0,,True,True,N/A,,Acer Aspire,1
Walmart_15479361282,Walmart,15479361282,N/A,,Acer,"Acer Aspire 14 AI 14"" Touchscreen Laptop, Intel Core Ultra 5 226V, 512GB SSD, Windows 11 Home, A14-52MT-53EH",3.3,3,$854.21,854.21,N/A,0.0,,True,True,N/A,,Acer Aspire,1
Walmart_15479161028,Walmart,15479161028,N/A,,Acer,"Acer Aspire Go 15 15.6"" Intel Core i7-13620H Laptop 16GB Memory 512 GB SSD, Windows 11 Home AG15-71P-794K",0.0,0,$499.99,499.99,N/A,0.0,,True,True,N/A,,Acer Aspire,1
Walmart_5686499703,Walmart,5686499703,N/A,,Acer,"Premium Acer Aspire 3 14"" Laptop Intel Core i3-N305 1.80GHz 8GB RAM 128GB SSD W11H S",4.4,124,$319.95,319.95,N/A,0.0,,True,True,N/A,,Acer Aspire,1
Walmart_5113283436,Walmart,5113283436,N/A,,Acer,"Acer Aspire 3 - 15.6"" Notebook Full HD AMD Ryzen 5 7520U - 8 GB RAM 512 GB SSD - English Keyboard - Silver - A315-24P A315-24P-R2AG",4.3,151,$479.00,479.0,N/A,0.0,,True,True,N/A,,Acer Aspire,1
Walmart_5262667268,Walmart,5262667268,N/A,,Acer,"Acer Aspire 3 15.6"" Windows Laptop AMD Ryzen 7-5700U 16GB RAM 512GB SSD Pure Silver",4.4,803,$548.00,548.0,N/A,0.0,,True,True,N/A,,Acer Aspire,1
Walmart_312096849,Walmart,312096849,N/A,,Acer,"Acer Aspire 5 A515, 15.6"" Full HD IPS Display, 10th Gen Intel Core i5-1035G1, 8GB DDR4, 256GB NVMe SSD, WiFi 6, HD Webcam, Fingerprint Reader, Backlit Keyboard, Windows 10 Home",4.5,2,$399.00,399.0,$499.00,499.0,,True,True,N/A,,Acer Aspire,2
Walmart_8367466742,Walmart,8367466742,N/A,,Acer,Acer Aspire Go 15.6 FHD IPS Slim Laptop |Intel Core i3-N305 | Intel UHD Graphics | Wi-Fi 6 | Silver | 8GB RAM DDR5 | 128GB SSD | Windows 11 S | Bundle with USB 3.0 Hub,4.6,7,$309.99,309.99,N/A,0.0,,True,True,N/A,,Acer Aspire,2
Walmart_683530560,Walmart,683530560,N/A,,Acer,"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD, Backlit Keyboard, Windows 10 in S Mode, A515-43-R19L, Silver",5.0,4,$429.99,429.99,N/A,0.0,,True,True,N/A,,Acer Aspire,2
Walmart_913830798,Walmart,913830798,N/A,,Acer,"Acer Aspire 3, 15.6"" HD, 7th Gen Intel Core i3-7100U, 4GB DDR4, 1TB HDD, Windows 10 Home, A315-51-31GK",4.0,3,$486.88,486.88,N/A,0.0,,True,True,N/A,,Acer Aspire,2
Walmart_661509940,Walmart,661509940,N/A,,Acer,"Acer Aspire 1 A115-31-C2Y3 15.6"" FHD Laptop, Intel Celeron, 4GB RAM, 64GB SSD, Charcoal Black",5.0,1,$269.00,269.0,N/A,0.0,,True,True,N/A,,Acer Aspire,2
Walmart_644334493,Walmart,644334493,N/A,,Acer,"Acer Aspire 1, 15.6"" HD, Intel Celeron N4020, 4GB DDR4, 64GB eMMC, 802.11ac WiFi 5, Windows 10 in S Mode,  A115-31-C2Y3T",0.0,0,$329.99,329.99,N/A,0.0,,True,True,N/A,,Acer Aspire,2
Walmart_2697655024,Walmart,2697655024,N/A,,Acer,"Acer Aspire 3 Spin 14"" Convertible Touchscreen Windows 11 Home Laptop,",4.2,35,$461.86,461.86,N/A,0.0,,True,True,N/A,,Acer Aspire,2
Walmart_450312374,Walmart,450312374,N/A,,Acer,"Acer Aspire 3 Laptop, 17.3'' HD, Intel Core i5-1035G1, 8GB RAM, 1TB HDD, Intel UHD Graphics, Windows 10, A317-52-569E",3.1,44,$649.99,649.99,N/A,0.0,,True,True,N/A,,Acer Aspire,2
Walmart_15815817550,Walmart,15815817550,N/A,,Acer,"Acer Aspire 15 A15-51M - Intel Core i9 - 13900H / up to 5.4 GHz - Win 11 Home - Intel Iris Xe Graphics - 16 GB RAM - 1.024 TB SSD NVMe - 15.6"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6E - steel gray - kbd: US Intl",0.0,0,$899.00,899.0,N/A,0.0,,True,True,N/A,,Acer Aspire,2
Walmart_1580854631,Walmart,1580854631,N/A,,Acer,"Acer Laptop Aspire 5 Intel Core i5 12th Gen 1235U (1.30GHz) 8GB Memory 512 GB NVMe SSD Intel Iris Xe Graphics 15.6"" Windows 11 Home 64-bit A515-57-53T2",3.6,5,$556.99,556.99,N/A,0.0,,True,True,N/A,,Acer Aspire,2
Walmart_42774247,Walmart,42774247,N/A,,Acer,"Acer Aspire 15.6"" Laptop, Intel Core i7 i7-4510U, 8GB RAM, 1TB HD, Windows 8.1, E5-571-7776",0.0,0,$698.88,698.88,N/A,0.0,,True,True,N/A,,Acer Aspire,3
Walmart_918007948,Walmart,918007948,N/A,,Acer,"Acer Aspire 5 A515-43-R19L - Ryzen 3 3200U / 2.6 GHz - Windows 10 Home 64-bit in S mode - 4 GB RAM - 128 GB SSD - 15.6"" IPS 1920 x 1080 (Full HD) - Radeon Vega 3 - Wi-Fi - pure silver",0.0,0,$399.99,399.99,N/A,0.0,,True,True,N/A,,Acer Aspire,3
Walmart_17182265426,Walmart,17182265426,N/A,,Acer,"acer Laptop | Aspire 5 | 15.6"" 1920 x 1080 IPS LED-Backlit | Intel Core i5-12450H 8-Core | 24GB DDR4 | 1TB SSD | Windows 11 Home | Wi-Fi 6 - Bluetooth 5.1-720p HD Camera - Steel Gray",0.0,0,$798.00,798.0,N/A,0.0,,True,True,N/A,,Acer Aspire,3
Walmart_16176156936,Walmart,16176156936,N/A,,Acer,"Restored Acer Aspire 5 15 - 15.6"" Notebook Intel i5-13420H - 16GB RAM 1TB SSD - A515-58PT-53HJ (Refurbished)",5.0,1,$359.99,359.99,N/A,0.0,,True,True,N/A,,Acer Aspire,3
Walmart_557039972,Walmart,557039972,N/A,,Acer,"Restored Acer Aspire 1 A115-31-C2Y3, 15.6"" Full HD Display, Intel Celeron N4020, 4GB DDR4, 64GB eMMC, 802.11ac Wi-Fi 5, Up to 10-Hours of Battery Life, Windows 10 in S mode, Black (Refurbished)",0.0,0,$269.99,269.99,N/A,0.0,,True,True,N/A,,Acer Aspire,3
Walmart_5733215262,Walmart,5733215262,N/A,,Acer,"Acer Aspire Vero 16 AV16-51PT - Intel Core Ultra 7 - 155U / up to 4.8 GHz - Evo - Win 11 Home - Intel Graphics - 16 GB RAM - 1.024 TB SSD NVMe - 16"" IPS touchscreen 1920 x 1200 - Wi-Fi 7, Bluetooth - cobblestone gray - kbd: US Intl",0.0,0,$1048.99,1048.99,N/A,0.0,,True,True,N/A,,Acer Aspire,3
Walmart_17172412077,Walmart,17172412077,N/A,,Acer,"Acer Aspire 14 AI Premium Portable Business Laptop 14"" WUXGA Matte Touchscreen Intel 8-core Ultra 5 226V (Up to 40 NPU TOPS - Up to 53 GPU TOPS) 16GB DDR5 1TB SSD Backlit Wi-Fi6E FHD Webcam Win11",3.0,1,$659.00,659.0,N/A,0.0,,True,True,N/A,,Acer Aspire,3
Walmart_18137863047,Walmart,18137863047,N/A,,Acer,"acer Aspire Go 15 Laptop, 15.6"" Full HD IPS, Intel Core 3 N355 Processor, 16GB RAM 640GB SSD, Windows 11 with Copilot AI, Long Battery Life, Lightweight, Student Business",0.0,0,$435.99,435.99,N/A,0.0,,True,True,N/A,,Acer Aspire,3
Walmart_18828502241,Walmart,18828502241,N/A,,Acer,"Restored Acer Aspire 3 15.6"" FHD Laptop, AMD Ryzen 5 7520U, 16GB RAM, 1TB SSD, Pure Silver, A315-24PT (Refurbished)",0.0,0,$328.69,328.69,N/A,0.0,,True,True,N/A,,Acer Aspire,3
Walmart_16102804108,Walmart,16102804108,N/A,,HP,"acer Aspire 3 Laptop | 15.6"" FHD (1920 x 1080) Display | AMD Radeon | 8-Core AMD Ryzen 7-5700U | 64GB RAM | 1.5TB SSD (1TB PCIe SSD withHP P500 512GB Portable SSD) | Ethernet Port | Windows 11 Pro",0.0,0,$929.99,929.99,N/A,0.0,,True,True,N/A,,Acer Aspire,3
Walmart_16529072127,Walmart,16529072127,N/A,,Microsoft,"Microsoft Surface Pro 12 (2025) Copilot+ PC Tablet, 12"", Qualcomm Snapdragon X Plus, 16 GB, 256 GB Storage, Windows 11 Home, Platinum",3.4,7,$726.97,726.97,$799.99,799.99,,True,True,N/A,,Microsoft Surface,1
Walmart_16601060566,Walmart,16601060566,N/A,,Microsoft,"Microsoft Surface Laptop (2025) 13"" Touchscreen Laptop, Qualcomm Snapdragon X Plus X1P-64-100, 256GB SSD, Windows 11 Home",4.4,5,$749.98,749.98,$899.99,899.99,,True,True,N/A,,Microsoft Surface,1
Walmart_2078926479,Walmart,2078926479,N/A,,Microsoft,"Restored Microsoft Surface Go JTS-00001 10"" Tablet 128GB WiFi Pentium Gold 4415Y 1.6GHz, Silver (Refurbished)",4.2,12,$120.99,120.99,N/A,0.0,,True,True,N/A,,Microsoft Surface,1
Walmart_17173452038,Walmart,17173452038,N/A,,Microsoft,"Pre-Owned Microsoft Surface Pro 7 - Tablet - Intel Core i5 1035G4 / 1.1 GHz - Win 10 Pro - 8 GB RAM - 256 GB SSD - 12.3"" touchscreen - platinum",0.0,0,$299.99,299.99,N/A,0.0,,True,True,N/A,,Microsoft Surface,1
Walmart_8281417845,Walmart,8281417845,N/A,,Microsoft,"Pre-Owned Microsoft Surface 13.5"" Touchscreen Laptop, Intel Core i5, 4GB RAM, 128GB SSD, Windows 10 S, Platinum",0.0,0,$152.15,152.15,$179.00,179.0,,True,True,N/A,,Microsoft Surface,1
Walmart_6721968152,Walmart,6721968152,N/A,,Microsoft,"Microsoft Surface Pro 11 Copilot+ PC Tablet, 13"", Qualcomm Snapdragon X Plus, 16 GB, 512 GB SSD, Windows 11 Home, Sapphire",4.3,18,$949.99,949.99,$1199.99,1199.99,,True,True,N/A,,Microsoft Surface,1
Walmart_16372772096,Walmart,16372772096,N/A,,Microsoft,"Microsoft Surface Pro 12 (2025) Copilot+ PC Tablet, 12"", Qualcomm Snapdragon X Plus, 16 GB, 512 GB Storage, Windows 11 Home, Ocean",5.0,1,$785.00,785.0,$899.99,899.99,,True,True,N/A,,Microsoft Surface,1
Walmart_764857865,Walmart,764857865,N/A,,Microsoft,"Microsoft Surface Laptop 4 13.5"" Touchscreen Laptop, Intel Core i7 i7-1185G7, 256GB SSD",0.0,0,$419.99,419.99,$449.00,449.0,,True,True,N/A,,Microsoft Surface,1
Walmart_6617212937,Walmart,6617212937,N/A,,Microsoft,Pre-Owned Microsoft Surface Pro 4 12.3-inch 2-in-1 Tablet w/ Keyboard - 6th Gen Intel Core m3-6Y30 4GB RAM 128GB SSD,4.0,13,$160.65,160.65,$189.00,189.0,,True,True,N/A,,Microsoft Surface,1
Walmart_17128909987,Walmart,17128909987,N/A,,Microsoft,"Pre-Owned Microsoft Surface Pro-7 Retail 12.3"" Touchscreen Tablet, Intel I5-1035G4, 8GB RAM, 256GB SSD, Win10 Home 64, Black, PVZ-00003",0.0,0,$299.99,299.99,N/A,0.0,,True,True,N/A,,Microsoft Surface,1
